"astro-ph/9401034",,"J. Chiang and R. W. Romani","An Outer Gap Model of High-Energy Emission from Rotation-Powered Pulsars","13 pages, LaTeX, for figures send request to chiang@cita.utoronto.ca",,"10.1086/174949",,"astro-ph",,"  We describe a refined calculation of high energy emission from
rotation-powered pulsars based on the Outer Gap model of Cheng, Ho \&~Ruderman
(1986a,b). We have improved upon previous efforts to model the spectra from
these pulsars (e. g. Cheng, et al. 1986b; Ho 1989) by following the variation
in particle production and radiation properties with position in the outer gap.
Curvature, synchrotron and inverse-Compton scattering fluxes vary significantly
over the gap and their interactions {\it via} photon-photon pair production
build up the radiating charge populations at varying rates. We have also
incorporated an approximate treatment of the transport of particle and photon
fluxes between gap emission zones. These effects, along with improved
computations of the particle and photon distributions, provide very important
modifications of the model gamma-ray flux. In particular, we attempt to make
specific predictions of pulse profile shapes and spectral variations as a
function of pulse phase and suggest further extensions to the model which may
provide accurate computations of the observed high energy emissions.
","[{""version"":""v1"",""created"":""Tue, 18 Jan 1994 21:44:03 GMT""}]","2009-10-22"
"chao-dyn/9401005",,"Detlef Lohse (The James Franck Institute, 5640 South Ellis Avenue,
  Chicago, IL 60637)","Crossover from high to low Reynolds number turbulence","7 pages, 3 figures (available on request), file in Latex","Phys. Rev. Lett. 73, 3223 (1994)","10.1103/PhysRevLett.73.3223","Preprint 1994-1, Chicago","chao-dyn nlin.CD",,"  The Taylor-Reynolds and Reynolds number ($Re_\lambda$ and $Re$) dependence of
the dimensionless energy dissipation rate $\ceps =\eps L / \u1rms^3$ is derived
for statistically stationary isotropic turbulence, employing the results of a
variable range mean field theory. Here, $\eps$ is the energy dissipation rate,
$L$ is the (fixed) outer length scale, and $\u1rms$ a rms velocity component.
Our fit-parameter free results for $\ceps (Re_\lambda)$ and also for
$Re_\lambda (Re)$ are in good agreement with experimental data. Using the
$Re$-dependence of $\ceps$ we account for the time dependence of the mean
vorticity $\omega (t)$ for decaying isotropic turbulence, which was recently
experimentally examined [M.\ Smith, R.\ J.\ Donelly, N.\ Goldenfeld, and W.\
F.\ Vinen, Phys.\ Rev.\ Lett.\ 71, 2583 (1993)]. The lifetime of decaying
turbulence, depending on the initial $Re_{\lambda ,0}$, is predicted and found
to saturate at $0.18 L^2/\nu \propto Re_{\lambda ,0}^2$ ($\nu$ is the
viscosity) for large $Re_{\lambda ,0}$.
","[{""version"":""v1"",""created"":""Tue, 18 Jan 1994 23:39:31 GMT""}]","2009-10-22"
"chao-dyn/9401006","Gennady Berman","Alexander G. Ramm (Dept of Mathematics, Kansas State University) and
  Gennady P. Berman (Center for Nonlinear Studies, LANL; and Kirensky Institute
  of Physics, Krasnoyarsk State University, Russia)","Stability Estimate in Scattering Theory and Its Application to
  Mesoscopic Systems and Quantum Chaos","LaTeX",,"10.1088/0305-4470/27/18/024","LA-UR 93-4337","chao-dyn nlin.CD",,"  We consider scattering of a free quantum particle on a singular potential
with rather arbitrary shape of the support of the potential. In the classical
limit $\hbar=0$ this problem reduces to the well known problem of chaotic
scattering. The universal estimates for the stability of the scattering
amplitudes are derived. The application of the obtained results to the
mesoscopic systems and quantum chaos are discussed. We also discuss a
possibility of experimental verification of the obtained results.
","[{""version"":""v1"",""created"":""Wed, 19 Jan 1994 14:41:53 GMT""}]","2009-10-22"
"cond-mat/9401035","Gennadi V. Uimin","Gennadi Uimin","Concerning Order and Disorder in the Ensemble of Cu-O Chain Fragments in
  Oxygen Deficient Planes of Y-Ba-Cu-O","Revtex, 27 pages, 14 PostScript figures upon request, ITP/GU/94/01",,"10.1103/PhysRevB.50.9531",,"cond-mat",,"  In connection with numerous X-ray and neutron investigations of some high
temperature superconductors (YBa$_2$Cu$_3$O$_{6+x}$ and related compounds) a
non-trivial part of the structure factor, coming from partly disordered
Cu-O-$\dots$-O-Cu chain fragments, situated within basal planes, CuO$_x$, can
be a subject of theoretical interest. Closely connected to such a diffusive
part of the structure factor are the correlation lengths, which are also
available in neutron and X-ray diffraction studies and depend on a degree of
oxygen disorder in a basal plane. The quantitative measure of such a disorder
can be associated with temperature of a sample anneal, $T_q$, at which oxygen
in a basal plane remains frozen-in high temperature equilibrium after a fast
quench of a sample to room or lower temperature. The structure factor evolution
with $x$ is vizualized in figures after the numerical calculations. The
theoretical approach employed in the paper has been developed for the
orthorhombic state of YBCO.
","[{""version"":""v1"",""created"":""Tue, 18 Jan 1994 16:39:41 GMT""}]","2009-10-22"
"cond-mat/9401036","Dean Petrich","Dean M. Petrich and Raymond E. Goldstein (Princeton University)","A Nonlocal Contour Dynamics Model for Chemical Front Motion","11 pages, revtex, 4 figures available from authors",,"10.1103/PhysRevLett.72.1120",,"cond-mat nlin.PS patt-sol",,"  Pattern formation exhibited by a two-dimensional reaction-diffusion system in
the fast inhibitor limit is considered from the point of view of interface
motion. A dissipative nonlocal equation of motion for the boundary between high
and low concentrations of the slow species is derived heuristically. Under
these dynamics, a compact domain of high concentration may develop into a
space-filling labyrinthine structure in which nearby fronts repel. Similar
patterns have been observed recently by Lee, McCormick, Ouyang, and Swinney in
a reacting chemical system.
","[{""version"":""v1"",""created"":""Tue, 18 Jan 1994 18:15:28 GMT""}]","2009-10-22"
"cond-mat/9401037",,"Hua Chen and Daniel Mattis (Department of Physics, University of Utah
  Salt Lake City, Utah, USA)","Coulomb Correlations and Instability of Spinless Fermion Gas in 1D and
  2D","11 Latex pages + 3 PostScript figures (spin0_1D.PS, spin0_2D.PS,
  spin0_PH.PS)",,"10.1142/S0217984994000996",,"cond-mat",,"  We study the stability of the ordinary Landau Fermi liquid phase for
interacting, spinless electrons. We require causality and demand that the Pauli
principle be obeyed. We find a phase diagram determined by two parameters: the
particle density and the interaction strength. We find that the homogeneous,
constant density Fermi liquid phase of a spinless Fermion gas is {\em never}
stable in 1D, but that it may have a restricted domain of stability in 2D.
","[{""version"":""v1"",""created"":""Wed, 19 Jan 1994 09:48:12 GMT""}]","2015-06-25"
"cond-mat/9401038",,"Frederic Piechon and Anuradha Jagannathan","Energy level statistics of electrons in a 2D quasicrystal","9 pages including references and figure captions, 6 figures available
  upon request, LATEX, report-number els1",,"10.1103/PhysRevB.51.179",,"cond-mat",,"  A numerical study is made of the spectra of a tight-binding hamiltonian on
square approximants of the quasiperiodic octagonal tiling. Tilings may be pure
or random, with different degrees of phason disorder considered. The level
statistics for the randomized tilings follow the predictions of random matrix
theory, while for the perfect tilings a new type of level statistics is found.
In this case, the first-, second- level spacing distributions are well
described by lognormal laws with power law tails for large spacing. In
addition, level spacing properties being related to properties of the density
of states, the latter quantity is studied and the multifractal character of the
spectral measure is exhibited.
","[{""version"":""v1"",""created"":""Wed, 19 Jan 1994 10:05:27 GMT""}]","2009-10-22"
"funct-an/9401002","Roberto Longo","R. Brunetti, D. Guido, R. Longo","Group Cohomology, Modular Theory and Space-time Symmetries","18 pages, plain TeX, preprint Roma Tor vergata n. 20 dec. 93","Reviews Math. Phys. 7 (1995), 57-71","10.1142/S0129055X95000050",,"funct-an math.OA",,"  The Bisognano-Wichmann property on the geometric behavior of the modular
group of the von Neumann algebras of local observables associated to wedge
regions in Quantum Field Theory is shown to provide an intrinsic sufficient
criterion for the existence of a covariant action of the (universal covering
of) the Poincar\'e group. In particular this gives, together with our previous
results, an intrinsic characterization of positive-energy conformal
pre-cosheaves of von Neumann algebras. To this end we adapt to our use Moore
theory of central extensions of locally compact groups by polish groups,
selecting and making an analysis of a wider class of extensions with natural
measurable properties and showing henceforth that the universal covering of the
Poincar\'e group has only trivial central extensions (vanishing of the first
and second order cohomology) within our class.
","[{""version"":""v1"",""created"":""Tue, 18 Jan 1994 18:21:00 GMT""}]","2008-02-03"
"gr-qc/9401018","Neil Cornish","N. J. Cornish and J. W. Moffat","Nonsymmetric Gravity Does Have Acceptable Global Asymptotics","7 pages, UT-PT-94-01. Our original arguments have been expanded upon
  and generalised",,,,"gr-qc",,"  ``Reports of my death are greatly exaggerated''
  - Mark Twain. We consider the claim by Damour, Deser and McCarthy that
nonsymmetric gravity theory has unacceptable global asymptotics. We explain why
this claim is incorrect.
","[{""version"":""v1"",""created"":""Tue, 18 Jan 1994 23:26:35 GMT""},{""version"":""v2"",""created"":""Wed, 23 Mar 1994 23:41:28 GMT""}]","2008-02-03"
"gr-qc/9401019","Othmar Brodbeck","O. Brodbeck and N. Straumann","Instability of Einstein-Yang-Mills Solitons for Arbitrary Gauge Groups","11 pages, Latex, ZU-TH 4\94","Phys.Lett.B324:309-314,1994","10.1016/0370-2693(94)90199-6",,"gr-qc",,"  We prove that static, spherically symmetric, asymptotically flat, regular
solutions of the Einstein-Yang-Mills equations are unstable for arbitrary gauge
groups. The proof involves the following main steps. First, we show that the
frequency spectrum of a class of radial perturbations is determined by a
coupled system of radial ""Schroedinger equations"". Eigenstates with negative
eigenvalues correspond to exponentially growing modes. Using the variational
principle for the ground state it is then proven that there always exist
unstable modes (at least for ""generic"" solitons). This conclusion is reached
without explicit knowledge of the possible equilibrium solutions.
","[{""version"":""v1"",""created"":""Wed, 19 Jan 1994 12:16:42 GMT""}]","2010-11-01"
