"alg-geom/9408008","Robert W. Berger","Robert W. Berger","Various Notions of Associated Prime Ideals","27 pages, AMS-LaTeX 1.1",,,,"alg-geom math.AG",,"  Three notions of associated prime ideals, which are equivalent in the
noetherian case but differ in the non notherian case, are discussed. Examples
illustrate the scope of the notions.
","[{""version"":""v1"",""created"":""Mon, 29 Aug 1994 08:37:20 GMT""}]","2008-02-03"
"astro-ph/9408088","Peter Thomas","P.A. Thomas, R.L. Webster and M.J. Drinkwater","Quasar-galaxy associations","uuencoded Postscript file (including figures and tables), SUSSEX-AST
  94/8-4","Mon.Not.Roy.Astron.Soc.273:1069,1995","10.1093/mnras/273.4.1069",,"astro-ph",,"  There is controversy about the measurement of statistical associations
between bright quasars and faint, presumably foreground galaxies. We look at
the distribution of galaxies around an unbiased sample of 63 bright, moderate
redshift quasars using a new statistic based on the separation of the quasar
and its nearest neighbour galaxy. We find a significant excess of close
neighbours at separations less than about 10 arcsec which we attribute to the
magnification by gravitational lensing of quasars which would otherwise be too
faint to be included in our sample. About one quarter to one third of the
quasars are so affected although the allowed error in this fraction is large.
","[{""version"":""v1"",""created"":""Mon, 29 Aug 1994 00:46:19 GMT""}]","2015-06-24"
"astro-ph/9408089","Dipak Munshi","B.S. Sathyaprakash, V. Sahni, D. Munshi, D. Pogosyan, A. L. Melott","Gravitational instability in the strongly nonlinear regime: A study of
  various approximations","mn.sty (Latex), 20 pages + 11 figures (not included: hardcopy
  available on request from munshi@iucaa.ernet.in), Submitted to MNRAS,
  IUCAA-24/94","Mon.Not.Roy.Astron.Soc.275:463-482,1995","10.1093/mnras/275.2.463",,"astro-ph",,"  We study the development of gravitational instability in the strongly
non-linear regime. For this purpose we use a number of statistical indicators
such as filamentary statistics, spectrum of overdense/underdense regions and
the void probability function, each of which probes a particular aspect of
gravitational clustering. We use these statistical indicators to discriminate
between different approximations to gravitational instability which we test
against N-body simulations. The approximations which we test are, the truncated
Zel'dovich approximation (TZ), the adhesion model (AM), and the frozen flow
(FF) and linear potential (LP) approximations. Of these we find that FF and LP
break down relatively early, soon after the non-linear length scale exceeds
$R_*$ -- the mean distance between peaks of the gravitational potential. The
reason for this break down is easy to understand, particles in FF are
constrained to follow the streamlines of the initial velocity field. Shell
crossing is absent in this case and structure gradually freezes as particles
begin to collect near minima of the gravitational potential. In LP particles
follow the lines of force of the primordial potential, oscillating about its
minima at late times when the non-linear length scale $k_{\rm NL}^{-1}\simeq
R_*$. Unlike FF and LP the adhesion model (and to some extent TZ) continues to
give accurate results even at late times when $k_{\rm NL}^{-1} \ge R_*$. This
is because both AM and TZ use
","[{""version"":""v1"",""created"":""Mon, 29 Aug 1994 14:39:29 GMT""}]","2015-06-24"
"astro-ph/9408090","Galaxy","M. Girardi, A. Biviano, G. Giuricin, F. Mardirossian, and M. Mezzetti","Optical Radii of Galaxy Clusters","28 pages, LateX file, to appear in ApJ, preprint SISSA ref 77/94/A","Astrophys.J. 438 (1995) 527","10.1086/175099",,"astro-ph",,"  We analyze the density profiles and virial radii for a sample of 90 nearby
clusters, using galaxies with available redshifts and positions. Each cluster
has at least 20 redshifts measured within an Abell radius, and all the results
come from galaxy sets of at least 20 members. Most of the density profiles of
our clusters are well fitted by hydrostatic-isothermal-like profiles. The
slopes we find for many cluster density profiles are consistent with the
hypothesis that the galaxies are in equilibrium with the binding cluster
potential. The virial radii correlate with the core radii at a very high
significance level. The observed relationship between the two size estimates is
in agreement with the theoretical one computed by using the median values of
the density profile parameters fitted on our clusters. After correcting for
incompleteness in our cluster sample, we provide the universal distributions
functions of core and virial radii (obtained within half an Abell radius).
","[{""version"":""v1"",""created"":""Mon, 29 Aug 1994 10:54:16 GMT""}]","2009-10-22"
"astro-ph/9408094","Xiaochun Luo","Xiaochun Luo and J. Silk","Baryonic Dark Matter and the Diffuse Gamma Ray Background","8p, Latex, CfPA-th-94-39 (Shorten version with several typos
  corrected)",,,,"astro-ph",,"  We show that the baryonic gas content of the halo of our galaxy can be probed
by performing a multipole expansion on the distribution of diffuse background
gamma-ray emission. While the monopole moment (isotropic background) can be
used to constrain the baryonic fraction of the halo gas, the quadrupole to
monopole ratio is a sensitive probe of the distribution of gas in the halo,
{\it i.e.} the degree of flattening of the gas distribution. The predicted
diffuse gamma ray flux is found to be very sensitive to the adopted cosmic ray
density distribution throughout the halo. If the cosmic rays are uniform, then
the upper bound on the gas fraction is $16.6\%$ regardless of the flattening of
the halo gas distribution. However, this bound can be weakened by taking into
account the removal of flux in and close to the galactic plane, especially for
a oblate ($e <1$) gas distribution. On the other hand, in the more realistic
situation that the cosmic rays linearly trace the smoothed halo mass (and halo
gas) distribution, then a stringent bound on the baryonic gas fraction in the
halo $\eta$, $\eta \ltwid 3\%$, can be placed with existing data, regardless of
halo flattening.
","[{""version"":""v1"",""created"":""Mon, 29 Aug 1994 10:13:24 GMT""},{""version"":""v2"",""created"":""Thu, 15 Sep 1994 04:03:44 GMT""}]","2009-09-25"
"astro-ph/9408095","Xiaochun Luo","Xiaochun Luo and J. Silk","Point Sources in the Cosmic Microwave Background?","11p, Latex, 2 figures (ps file available upon request)",,,"CfPA-th-94-38","astro-ph",,"  Non-Gaussian imprints on the cosmic microwave background radiation (CBR) sky
are within the grasp of current experiments. A clear non-Gaussian signature
would be point-like sources. We have examined the nature of possible point
sources that were tentatively identified in a recent high frequency CBR
experiment with half-degree resolution (Cheng et al. 1994: MSAM).
  The effects of local foreground sources, including cold dust clouds, radio
sources and the Sunyaev-Zeldovich effect due to foreground rich clusters are
considered, and the effective spectral slopes of these various foreground
contaminations are calculated. Radio source emission and the Sunyaev-Zeldovich
effect are ruled out as the explanation of the possible MSAM sources.
  Modeles are examined of extremely cold dust clouds which are located in the
solar neighborhood, the interstellar medium, the galactic halo or at
cosmological distances. We estimate the cloud mass and dust grain parameters,
and in particular the grain size distribution, that are required in order to
produce a detectable signal in an MSAM-type experiment. It is shown that cold
dust clouds can have an important effect on CBR experiments only if the clouds
are nearby, and located within a disc scale height of the solar neighborhood.
Cold dust emission remains a possible source of far-infrared signal at the
level of the detected CBR fluctuations on degree scales, but may be ruled out
if the dust emissivity index satisfies $\alpha = 1.5 \pm 0.5$ .
","[{""version"":""v1"",""created"":""Mon, 29 Aug 1994 10:17:16 GMT""}]","2009-09-25"
"funct-an/9408001","Ola Bratteli","Ola Bratteli, Palle Jorgensen and Geoff Price","Endomorphisms of B(H)","46 pages, amstex",,,,"funct-an math.OA",,"  The unital endomorphisms of B(H) of (Powers) index n are classified by
certain U(n)-orbits in the set of non-degenerate representations of the Cuntz
algebra O_n on H. Using this, the corre- sponding conjugacy classes are
identified, and a set of labels is given. This set is given as P modulo a
certain non-smooth equivalence, where P is a set of pure state on the UHF
algebra of Glimm type n^infinity. Several subsets of P, giving concrete
examples of non- conjugate shifts, are worked out in detail, including sets of
product states, and a set of nearest neighbor states.
","[{""version"":""v1"",""created"":""Mon, 29 Aug 1994 13:14:40 GMT""},{""version"":""v2"",""created"":""Tue, 30 Aug 1994 13:39:15 GMT""}]","2008-02-03"
"gr-qc/9408035","Kumar Shwetketu Virbhadra","K. S. Virbhadra","Exact solutions of Einstein and Einstein-scalar equations in 2 + 1
  dimensions","8 pages, Latex, no number","Pramana 44 (1995) 317-322","10.1007/BF02847608",,"gr-qc hep-th",,"  A nonstatic and circularly symmetric exact solution of the Einstein equations
(with a cosmological constant $\Lambda$ and null fluid) in $2+1$ dimensions is
given. This is a nonstatic generalization of the uncharged spinless BTZ metric.
For $\Lambda = 0 $, the spacetime is though not flat, the Kretschmann invariant
vanishes. The energy, momentum, and power output for this metric are obtained.
Further a static and circularly symmetric exact solution of the
Einstein-massless scalar equations is given, which has a curvature singularity
at $r =0$ and the scalar field diverges at $r=0$ as well as at infinity .
","[{""version"":""v1"",""created"":""Mon, 29 Aug 1994 14:42:00 GMT""}]","2009-10-22"
"hep-ph/9408382","Christoph Greub","C. Greub, A. Ioannissian and D. Wyler","Effects of new physics in the rare decays $B \to K \ell^+ \ell^-$ and $B
  \to K^\ast \ell^+ \ell^-$","10 pages and 9 Figures, ZU-TH 25/94, August 1994","Phys.Lett.B346:149-158,1995","10.1016/0370-2693(94)01624-L",,"hep-ph",,"  We parametrize phenomenologically possible new physics effects and calculate
their influence on the invariant dilepton mass spectrum and the Dalitz plot for
the decays $B \to K \ell^+ \ell^-$ and $B \to K^\ast \ell^+ \ell^-$. Especially
the decay into $K^*$ yields a wealth of new information on the form of the new
interactions since the Dalitz plot is sensitive to subtle interference effects.
We also show how transversely polarized $K^*$-mesons give additional
information.
","[{""version"":""v1"",""created"":""Mon, 29 Aug 1994 09:53:43 GMT""}]","2011-01-05"
"hep-ph/9408383","Dirk Graudenz","Dirk Graudenz","Projet: Jet Cross Sections in Deeply Inelastic Electron Proton
  Scattering (VERSION 4.1)","28 pages (LaTeX), CERN-TH.7420/94","Comput.Phys.Commun. 92 (1995) 65-89","10.1016/0010-4655(95)00097-Y",,"hep-ph",,"  PROJET is a parton level Monte Carlo program for the calculation of jet cross
sections in deeply inelastic electron proton scattering. In its present version
it contains the Born level diagrams for the production of (1+1), (2+1) and
(3+1) jets and the next-to-leading order corrections for the production cross
sections of (1+1) and (2+1) jets for all polarisations of the exchanged virtual
photon. In particular, the full angular correlations between the lepton and jet
momenta are implemented. The program permits the application of acceptance cuts
on all external momenta. For this purpose, the program creates an event record
accessible to the user program with all momenta in the laboratory frame and in
the center of momentum frame of the proton and the virtual photon. This option
is indispensable for phenomenological studies because of the strong dependence
of cross sections on phase space restrictions and the large uncertainty of
fragmentation corrections in the proton direction. Since PROJET uses the Monte
Carlo integration method for the evaluation of phase space integrals, the
weights of the generated events can be used to produce distributions of
observables related to jet momenta.
","[{""version"":""v1"",""created"":""Mon, 29 Aug 1994 14:45:28 GMT""}]","2009-10-28"
