"alg-geom/9408007","Caryn Werner","Caryn Werner","A surface of general type with \( p_g =q =0, K^2 =1 \)","13 pages, AMS-LaTex version 1.1",,,,"alg-geom math.AG",,"  We construct a surface of general type with invariants \( \chi = K^2 = 1 \)
and torsion group \( \Bbb{Z}/{2} \). We use a double plane construction by
finding a plane curve with certain singularities, resolving these, and taking
the double cover branched along the resulting smooth curve.
","[{""version"":""v1"",""created"":""Wed, 24 Aug 1994 20:25:38 GMT""}]","2008-02-03"
"astro-ph/9408082","Matthias Bartelmann","Matthias Bartelmann, Matthias Steinmetz, and Achim Weiss","Arc Statistics with Realistic Cluster Potentials. II. Influence of
  Cluster Asymmetry and Substructure","(uuencoded compressed postscript including figures); 19 pages,
  preprint MPA 826",,,,"astro-ph",,"  We construct a sample of numerical models for clusters of galaxies and employ
these to investigate their capability of imaging background sources into long
arcs. Emphasis is laid on the statistics of these arcs. We study cross sections
for arc length and length-to-width ratio and optical depths for these arc
properties, we examine the distribution of arc widths and curvature radii among
long arcs, and we compare these results to predictions based on simplified
(radially symmetric) cluster models. We find that the capability of the
numerically modeled clusters to produce long arcs is larger by about two orders
of magnitude than that of spherically symmetric cluster models with the same
observable parameters (core radii and velocity dispersions), and that they are
similarly efficient as singular isothermal spheres with the same
velocity-dispersion distribution. The influence of source ellipticity is also
investigated; we find that the optical depth for arcs with a length-to-width
ratio $\ga10$ is significantly larger for elliptical than for circular sources.
Given these results, we conclude that spherically symmetric lens models for
galaxy clusters, adapted to the observable parameters of these clusters,
grossly underestimate the frequency of long arcs. We attribute this difference
between numerically constructed and simplified analytical lens models to the
abundance and the extent of intrinsic asymmetry and to substructure in galaxy
clusters.
","[{""version"":""v1"",""created"":""Wed, 24 Aug 1994 20:28:50 GMT""}]","2007-05-23"
"astro-ph/9408083","Per B. Lilje","H. Dahle, S.J. Maddox and Per B. Lilje","Deep Imaging of the Double Quasar 0957+561: New Constraints on H_0","(uuencoded and compressed postscipt including 3 figures); 14 pages",,"10.1086/187599",,"astro-ph",,"  We present new results from extremely deep, high-resolution images of the
field around the double quasar QSO 0957+561. A possible gravitational arc
system near the double quasar has recently been reported, which, if real, would
set strong constraints on determinations of the Hubble constant from the time
delay in the double quasar. We find that both the morphology and the colors of
the claimed arc systems suggest that they are chance alignments of three and
two different objects, and not gravitationally lensed arcs. Hence, the
constraints on $H_0$-determinations from the arcs are not valid. Also, a small
group of galaxies at $z=0.5$ near the line-of-sight which was required to have
a very large mass in the physically interesting arc models, is most likely
insignificant. From our deep images we are able to use weak lensing of faint
background galaxies in the field to map the gravitational potential in the main
cluster. This sets new constraints on determinations of $H_0$. We find that the
Hubble constant is constrained to be less than 70km/(s Mpc), if the time delay
between the two images of the QSO is equal to or larger than 1.1 years.
","[{""version"":""v1"",""created"":""Thu, 25 Aug 1994 14:21:20 GMT""}]","2009-10-22"
"chao-dyn/9408003",,"Detlef Lohse (The James Franck Institute, The University of Chicago,
  Chicago, IL, USA)","Temperature spectra in shear flow and thermal convection","9 pages, 1 figure, 1 table","Phys. Lett. A 196, 70-75 (1994)","10.1016/0375-9601(94)91046-4","Preprint 1994-5, Chicago, revised version chao-dyn/9408003","chao-dyn nlin.CD",,"  We show that the $P_u(\om) \propto \om^{-7/3}$ shear velocity power spectrum
gives rise to a $P_\Theta (\om ) \propto \om^{-4/3}$ power spectrum for a
passively advected scalar, as measured in experiment [K. Sreenivasan, Proc. R.
Soc. London A {\bf 434}, 165 (1991)]. Applying our argument to high Rayleigh
number Rayleigh Benard flow, we can account for the measured scaling exponents
equally well as the Bolgiano Obukhov theory (BO59). Yet, of the two
explanations, only the shear approach might be able to explain why no classical
scaling range is seen in between the shear (or BO59) range and the viscous
subrange of the experimental temperature spectrum [I. Procaccia {\it et al.},
Phys. Rev. A {\bf 44}, 8091 (1991)].
","[{""version"":""v1"",""created"":""Thu, 25 Aug 1994 07:04:04 GMT""},{""version"":""v2"",""created"":""Fri, 21 Oct 1994 11:31:28 GMT""}]","2009-10-22"
"cmp-lg/9408015","Walker","Marilyn A. Walker (Mitsubishi Electric Research Laboratories,
  Cambridge, Mass.)","Experimentally Evaluating Communicative Strategies: The Effect of the
  Task","8 pages, latex with psfig, lingmacros.sty, available at
  ftp://atlantic.merl.com/pub/walker/aaai94.ps.Z","Proceedings of AAAI 94, Seattle",,,"cmp-lg cs.CL",,"  Effective problem solving among multiple agents requires a better
understanding of the role of communication in collaboration. In this paper we
show that there are communicative strategies that greatly improve the
performance of resource-bounded agents, but that these strategies are highly
sensitive to the task requirements, situation parameters and agents' resource
limitations. We base our argument on two sources of evidence: (1) an analysis
of a corpus of 55 problem solving dialogues, and (2) experimental simulations
of collaborative problem solving dialogues in an experimental world,
Design-World, where we parameterize task requirements, agents' resources and
communicative strategies.
","[{""version"":""v1"",""created"":""Wed, 24 Aug 1994 16:43:13 GMT""}]","2008-02-03"
"cond-mat/9408081","Peter Hessling","J. P. Hessling, Yu. Galperin, M. Jonson, R. I. Shekhter, A.M. Zagoskin","Noise in a Quantum Point Contact due to a Fluctuating Impurity
  Configuration","9 revtex",,"10.1088/0953-8984/7/36/013","APR 94-38","cond-mat",,"  We propose a theoretical model for the low-frequency noise observed in a
quantum point contact (QPC) electrostatically defined in the 2D electron gas at
a GaAs-AlGaAs interface. In such contacts electron scattering by soft impurity-
or boundary potentials coherently splits an incoming wave function between
different transverse modes. Interference between these modes have been
suggested to explain observed non-linearities in the QPC-conductance. In this
study we invoke the same mechanism and the time-dependent current due to soft
dynamical impurity scattering in order to analyze the low-frequency
(telegraph-like) noise which has been observed along with a nonlinear
conductance. For the simplified case of a channel with two extended (current
carrying) modes, a simple analytical formula for the noise intensity is
derived. Generally we have found qualitative similarities between the noise and
the square of the transconductance. Nevertheless, incidentally there may be
situations when noise is suppressed but transconductance enhanced.
","[{""version"":""v1"",""created"":""Wed, 24 Aug 1994 18:36:19 GMT""}]","2009-10-22"
"cond-mat/9408082","Tom Devereaux","T. P. Devereaux, A. Virosztek and A. Zawadowski","Charge transfer fluctuation, $d-$wave superconductivity, and the
  $B_{1g}$ Raman phonon in the Cuprates: A detailed analysis","Revtex, 21 pages + 4 postscript figures appended, tpd",,"10.1103/PhysRevB.51.505",,"cond-mat",,"  The Raman spectrum of the $B_{1g}$ phonon in the superconducting cuprate
materials is investigated theoretically in detail in both the normal and
superconducting phases, and is contrasted with that of the $A_{1g}$ phonon. A
mechanism involving the charge transfer fluctuation between the two oxygen ions
in the CuO$_2$ plane coupled to the crystal field perpendicular to the plane is
discussed and the resulting electron-phonon coupling is evaluated. Depending on
the symmetry of the phonon the weight of different parts of the Fermi surface
in the coupling is different. This provides the opportunity to obtain
information on the superconducting gap function at certain parts of the Fermi
surface. The lineshape of the phonon is then analyzed in detail both in the
normal and superconducting states. The Fano lineshape is calculated in the
normal state and the change of the linewidth with temperature below T$_{c}$ is
investigated for a $d_{x^{2}-y^{2}}$ pairing symmetry. Excellent agreement is
obtained for the $B_{1g}$ phonon lineshape in YBa$_{2}$Cu$_{3}$O$_{7}$. These
experiments, however, can not distinguish between $d_{x^{2}-y^{2}}$ and a
highly anisotropic $s$-wave pairing.
","[{""version"":""v1"",""created"":""Wed, 24 Aug 1994 21:36:05 GMT""}]","2009-10-22"
"cond-mat/9408083","Murray. Batchelor","M.T. Batchelor, J. Suzuki and C.M. Yung","Exact Results for Hamiltonian Walks from the Solution of the Fully
  Packed Loop Model on the Honeycomb Lattice","12 pages, RevTeX, 3 figures supplied on request, ANU preprint
  MRR-050-94",,"10.1103/PhysRevLett.73.2646",,"cond-mat hep-th",,"  We derive the nested Bethe Ansatz solution of the fully packed O($n$) loop
model on the honeycomb lattice. From this solution we derive the bulk free
energy per site along with the central charge and geometric scaling dimensions
describing the critical behaviour. In the $n=0$ limit we obtain the exact
compact exponents $\gamma=1$ and $\nu=1/2$ for Hamiltonian walks, along with
the exact value $\kappa^2 = 3 \sqrt 3 /4$ for the connective constant
(entropy). Although having sets of scaling dimensions in common, our results
indicate that Hamiltonian walks on the honeycomb and Manhattan lattices lie in
different universality classes.
","[{""version"":""v1"",""created"":""Thu, 25 Aug 1994 04:42:49 GMT""}]","2009-10-22"
"gr-qc/9408029","Jim Rankin","J.E. Rankin","Quantum Behavior in Asymmetric, Weyl-Like Cartan Geometries","5 pages (RevTeX 3.0), talk given at MG7 Meeting, 24-29 July, 1994,
  RCTP-9402 This revision clarifies the wording slightly to emphasize that the
  model adopts the view of a classical, pure field theory as the basic picture
  of the world",,,,"gr-qc",,"  This discussion examines recent developments in the theory of a Weyl-like,
Cartan geometry with natural Schr\""odinger field behavior proposed previously.
In that model, very nearly exactly a coupled Einstein-Maxwell- Schr\""odinger,
classical field theory emerges from a gauge invariant, purely geometric action
based solely on variations of the electromagnetic potentials and the metric. In
spite of this, only slight differences appear between the resulting
Schr\""odinger part, and the conventional theory of the Schr\""odinger field.
Close examination of the differences reveals that most are general relativistic
effects which are unobservable in flat spacetime, and which are estimated to
interact significantly only via their gravitational fields, or on scales
comparable with neutrino interaction cross sections. The only remaining
difference is that the wavefunction obeying the conjugate wave equation is not
always restricted to be exactly the complex conjugate of the primary
wavefunction. Generalizations of the model lead naturally to spinlike
phenomena, a possible new mechanism for a theory of rest mass, and spinor
connections containing the form of an SU(2) potential.
","[{""version"":""v1"",""created"":""Wed, 24 Aug 1994 22:58:17 GMT""},{""version"":""v2"",""created"":""Wed, 31 Aug 1994 21:40:39 GMT""}]","2008-02-03"
"gr-qc/9408030",,"Marek Biesiada and Svend E. Rugh","Maupertuis principle, Wheeler's superspace and an invariant criterion
  for local instability in general relativity","30 pages, LaTeX",,,"NCAC Preprint No. 273","gr-qc",,"  It is tempting to raise the issue of (metric) chaos in general relativity
since the Einstein equations are a set of highly nonlinear equations which may
exhibit dynamically very complicated solutions for the space-time metric.
However, in general relativity it is not easy to construct indicators of chaos
which are gauge-invariant. Therefore it is reasonable to start by investigating
- at first - the possibility of a gauge-invariant description of local
instability. In this paper we examine an approach which aims at describing the
dynamics in purely geometrical terms. The dynamics is formulated as a geodesic
flow through the Maupertuis principle and a criterion for local instability of
the trajectories may be set up in terms of curvature invariants (e.g. the Ricci
scalar) of the manifold on which geodesic flow is generated. We discuss the
relation of such a criterion for local instability (negativity of the Ricci
scalar) to a more standard criterion for local instability and we emphasize
that no inferences can be made about global chaotic behavior from such local
criteria.
","[{""version"":""v1"",""created"":""Thu, 25 Aug 1994 12:57:04 GMT""}]","2009-09-25"
