"adap-org/9409004",,"D.L. Stein (Dept. of Physics, U. of Arizona, Tucson, AZ) and C.M.
  Newman (Courant Institute, NYU, New York, NY)","A New Look at Broken Ergodicity","29 pages; special macros jnl, journals, reforder included; 3 figures
  obtainable by mail from first author",,,,"adap-org nlin.AO",,"  We study the nature and mechanisms of broken ergodicity (BE) in specific
random walk models corresponding to diffusion on random potential surfaces, in
both one and high dimension. Using both rigorous results and nonrigorous
methods, we confirm several aspects of the standard BE picture and show that
others apply in one dimension, but need to be modified in higher dimensions.
These latter aspects include the notions that at fixed temperature confining
barriers increase logarithmically with time, that ``components'' are
necessarily bounded regions of state space which depend on the observational
timescale, and that the system continually revisits previously traversed
regions of state space. We examine our results in the context of several
experiments, and discuss some implications of our results for the dynamics of
disordered and/or complex systems.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 1994 22:57:13 GMT""}]","2008-02-03"
"alg-geom/9409006","Stein Arild Stromme","G. Ellingsrud and S. A. Str{\o}mme","Counting twisted cubic curves on general complete intersections","14 pages, amslatex 1.1",,,,"alg-geom math.AG",,"  This paper has been rendered obsolete by our newer eprint alg-geom/9411005
""Bott's formula and enumerative geometry"", which is a considerably expanded
version of the same paper, in spite of the change of titles. Please download
alg-geom/9411005 instead, and update possible references.
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 11:40:15 GMT""},{""version"":""v2"",""created"":""Thu, 10 Nov 1994 13:37:41 GMT""}]","2012-01-20"
"alg-geom/9409007","Boris Karpov","B.V.Karpov","Semistable sheaves on Del Pezzo surfaces and Kronecker modules","21 pages, LATEX, version 2.09",,,,"alg-geom math.AG",,"  In this paper we deal with semistable sheaves which can be represented as the
cokernel of an injective (or as the kernel of a surjective) morphism
$E_1\otimes\CC^m\longrightarrow E_2\otimes\CC^n$ , where $E_1$ and $E_2$ are
exceptional bundles. To each such a sheaf we assign the linear map
$\CC^m\otimes\hom^*(E_1,E_2)\longrightarrow \CC^n$. We obtain sufficient
conditions on the topological invariants of the sheaves for the moduli space of
the sheaves to be isomorphic to the quotient of an open subset in $\PP{\cal
L}(\CC^m\otimes\hom^*(E_1,E_2),\CC^n)$ under the action of
SL$(\CC^m)\times$SL$(\CC^n)$.
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 12:32:30 GMT""}]","2015-06-30"
"astro-ph/9409079","Harry Ferguson","Henry C. Ferguson and Bruno Binggeli","Dwarf Elliptical Galaxies","63p, uuencoded compressed postscript, 2/8 figs included, A&A Review
  in press, request paper copies from ferguson@stsci.edu, STScI 866",,"10.1007/BF01208252",,"astro-ph",,"  Dwarf elliptical (dE) galaxies, with blue absolute magnitudes typically
fainter than $M_B = -16$, are the most numerous type of galaxy in the nearby
universe. Tremendous advances have been made over the past several years in
delineating the properties of both Local Group satellite dE's and the large dE
populations of nearby clusters. We review some of these advances, with
particular attention to how well currently available data can constrain 1)
models for the formation of dE's, 2) the physical and evolutionary connections
between different types of galaxies (nucleated and nonnucleated dE's, compact
E's, irregulars, and blue compact dwarfs) that overlap in the same portion of
the mass-spectrum of galaxies, 3) the contribution of dE's to the galaxy
luminosity functions in clusters and the field, 4) the star-forming histories
of dE's and their possible contribution to faint galaxy counts, and 5) the
clustering properties of dE's. In addressing these issues, we highlight the
extent to which selection effects temper these constraints, and outline areas
where new data would be particularly valuable.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 1994 20:45:53 GMT""}]","2009-10-22"
"astro-ph/9409080","Mario Mateo","Mario Mateo, A. Udalski, M. Szymanski, J. Kaluzny, M. Kubiak, and W.
  Krzeminski","The Optical Gravitational Lensing Experiment. Deep Photometry of the
  Sagittarius Dwarf Spheroidal Galaxy","13p+3fig; uuencoded comp. postscript",,"10.1086/117303",,"astro-ph",,"  We present deep CCD photometry of a field in the newly discovered dwarf
spheroidal galaxy in Sagittarius (hereafter Sgr), and of a nearby control
field. These data (totaling ~3.5 hrs exposure time in V and I) were used to
produce color-magnitude (CM) diagrams reaching I ~ 22.3 in both fields. After
statistically removing the field-stars from the CM diagram we find that Sgr is
dominated by a moderately old (age ~ 10 Gyr) population, significantly younger
than a typical globular-cluster population. There is some evidence for a weak
intermediate-age component or alternatively a population of blue stragglers.
These results confirm that Sgr is a bona fide dwarf spheroidal (dSph) galaxy,
the ninth found orbiting the Milky Way. We have discovered nine short-period
variables in the Sgr field, well in excess of the number found in the control
field. Seven of these stars have similar apparent magnitudes and are almost
certainly RR~Lyr stars in Sgr. We have used the minimum-light colors of the
RRab variables to determine the reddening of the Sgr field to be E\vi\ = 0.22.
For an assumed RR~Lyr luminosity of M_V = +0.6 we conclude that the distance of
Sgr is 25.2 +/- 2.8 kpc. The properties of the Sgr giant branch and upper main
sequence are consistent with a mean metallicity of [Fe/H] ~ -1.1 +/- 0.3.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 1994 22:59:34 GMT""},{""version"":""v2"",""created"":""Thu, 29 Sep 1994 13:52:26 GMT""}]","2009-10-22"
"astro-ph/9409081","Timothy Banks","Timothy Banks, R.J. Dodd and D.J. Sullivan","Moment Analysis Applied to LMC Star Clusters","7 pages. LaTeX 2.09 with mn.sty V1.0. mn.sty is available from CTAN
  sites, such as ftp.shsu.edu. Accepted by Monthly Notices of the Royal
  Astronomical Society (MU375). Figures not available electronically",,"10.1093/mnras/272.4.821",,"astro-ph",,"  Statistical moment-based ellipse fitting was performed on observations of
Large Magellanic Cloud clusters, confirming that trends are evident in their
position angles and ellipticities, as had been reported in the literature.
Artificial cluster images with known parameters were generated, and subjected
to the same analysis techniques, revealing apparent trends caused by stochastic
processes. Caution should therefore be exercised in the interpretation of
observational trends in young LMC clusters.
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 00:21:34 GMT""}]","2015-06-24"
"astro-ph/9409082","Xiangdong Shi","Xiangdong Shi","Can globular clusters be as young as 10 Gyr?--The Uncertainties in the
  Age of Globular Clusters from Their Helium Abundance and Mass Loss","revtex file 27 pages, six figures upon request to shi@astro.
  queensu.ca, or ftp at oddjob.uchicago.edu:/pub/globular. Submitted to ApJ",,,,"astro-ph",,"  The age of globular clusters inferred from observations depends sensitively
on assumptions such as the initial helium abundance and the mass loss rate. A
high helium abundance (e.g., $Y\approx$0.28), as well as an inclusion of helium
diffusion and oxygen-enhancement in stellar models, can lower the current age
estimate for metal-poor globular clusters from 14$\pm 1.5$ Gyr to about 11$\pm
1$ Gyr, significantly relaxing the constraints on the Hubble constant, allowing
values as high as 60km/sec/Mpc for a universe with the critical density and
90km/sec/Mpc for a baryon-only universe. The uncertainties of a high helium
abundance and an instability strip induced mass loss near the turn-off in
globular clusters are discussed. Ages lower than 10 Gyr are not possible even
with the operation of both of these mechanisms unless the initial helium
abundance in globular clusters is $>0.28$, which can hardly be accomodated by
indirect inferences of helium abundances in globular clusters.
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 01:55:47 GMT""},{""version"":""v2"",""created"":""Sun, 9 Oct 1994 02:57:10 GMT""}]","2008-02-03"
"astro-ph/9409083","Masashi Chiba","Masashi Chiba & Yuzuru Yoshii","A Technique Fof Determining the Extragalactic Distance Scale","12pp + 2 figures, included as uuencoded postscript file, to appear in
  ApJ (Part1), TH940929",,"10.1086/175424",,"astro-ph",,"  We propose a method of distance determination based on the internal structure
and dynamics of disk galaxies. The method relies on the universal luminosity
profile of a stellar disk represented by an exponential law. Calibrating nearby
galaxies with known distances, it is found that the scale length of the disk is
tightly correlated with the specific combination of central surface brightness
{\it and} rotational velocity at a characteristic radius of 2.15 scale lengths
from the center. This suggests that the scale length of the disk may be used as
an indicator for extragalactic distance scale. The application of this relation
to M51 and M100 allows us to arrive at the distances of about 6 Mpc and 14 Mpc,
respectively, implying a Hubble constant of $H_0 = 92 \sim 94$ km s$^{-1}$
Mpc$^{-1}$.
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 08:59:05 GMT""}]","2009-10-22"
"astro-ph/9409084","Vincenzo Testa","C.E. Corsi, R. Buonanno, F. Fusi Pecci, F.R. Ferraro, V. Testa, L.
  Greggio","Globular Clusters in the Magellanic Clouds.I:BV CCD-Photometry for 11
  Clusters","62 pages, 37 figures and tables 6 to 16 available on request,
  uuencoded compressed postscript file with tables 1-5 and 17-18 included, BAP
  08-1994-020-OAB",,"10.1093/mnras/271.2.385",,"astro-ph",,"  We present BV CCD-data for 11 intermediate-age LMC clusters; the main
conclusions are: 1. in the (V_to, V_cl,m) and (V-to, (V_to-V_cl,m)) planes the
models yield a good overall description of the data; 2. with the current
sample, it is impossible to firmly choose between ""classical"" and
""overshooting"" models; 3. the separation in colour between the MS band and the
Red He-burning Clump is smaller than predicted by theoretical tracks; 4. the
existence of the so-called ""RGB phase-transition (Renzini and Buzzoni 1986)
seems to be confirmed.
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 11:20:44 GMT""}]","2019-08-17"
"astro-ph/9409085","Vincenzo Testa","F.R. Ferraro, F. Fusi Pecci, V. Testa, L. Greggio, R. Buonanno, C.E.
  Corsi, C.M. Terndrup H. Zinnecker","Globular Clusters in the Magellanic Clouds.II: IR-Array Photometry for
  12 Globulars and Contributions to the Integrated Cluster Light","26 pages, 15 figures available on request, uuencoded compressed
  postscript file with tables included, BAP 08-1994-021-OAB",,"10.1093/mnras/272.2.391",,"astro-ph",,"  We report the results of the observations in the JHK bands of 12 globular
clusters in the LMC, and present CMDs down to K=16 for about 450 stars. We
merge the data with the BV ones presented in paper I and use the merged data to
study the evolution of integrated magnitudes and colours of SSPs. We find that
the AGB contributes about 60 percent of integrated clusters light in K, while
the contribution from RGB is correlated with the age of the cluster. The age at
which the first appearance of the RGB takes place depends on the models adopted
ranging from about 600 Myr in the ""classical"" models to about 1.5 Gyr with the
""overshooting"" models. Both models give the same fractional contribution of the
RGB to the cluster light, in agreement with the Fuel Consumption Theorem. The
overall picture is consistent with the early conclusions of Persson et al. 1983
and Frogel et al. 1990 that J-K colour is driven by AGB stars, V-K is
controlled by AGB and RGB stars and B-V is partially influenced by the whole
population redder than the RGB clump, but is strongly dependent on the fading
and reddening of the TO stars with age.
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 11:21:45 GMT""}]","2015-06-24"
"astro-ph/9409086","Gordon Drukier","G.A. Drukier","Fokker-Planck models of NGC 6397 -- A. The modeling","27 Pages, AASTeX v3.0 styled LaTeX, IoA 9409022-c",,,,"astro-ph",,"  This is the first of two papers presenting a detailed examination of
Fokker-Planck models for the globular cluster NGC 6397. I show that these
models provide a good match to observations of the surface density profile,
mass functions at three radii and the velocity dispersion profile. The
constraint of requiring the best matches to the mass functions and surface
density profiles to occur simultaneously defines a surface in an initial
parameter space consisting of the cluster concentration, mass, and limiting
radius. I discuss various techniques for locating this surface and the
dependence of the quality of the matches on the position of the model on the
surface, the initial mass function and the retention rate of neutron stars. The
quality of the matches are usually strongly related to the age of the models,
but one initial mass function was found for which the quality of the matches
are independent of time.
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 15:07:00 GMT""}]","2007-05-23"
"astro-ph/9409087","Gordon Drukier","G.A. Drukier","Fokker-Planck models of NGC 6397 -- B. The globular cluster","13 Pages, AASTeX v3.0 styled LaTeX, IoA 9409022-d",,,,"astro-ph",,"  This is the second of two papers presenting a detailed examination of
Fokker-Planck models for the globular cluster NGC 6397 and is concerned with
extracting information on the cluster from the models. The models give a
current cluster mass of $6.6\pm 0.5\times 10^4 \Msolar$ of which about 2500
\Msolar\ is in neutron stars. This mass gives a $V$-band mass-to-light ratio of
1.2 in solar units. The models and data provide weaker estimates of the
structural parameters, but suggest that the core radius is less than 0.3 pc
(11\arcsec) and the tidal radius is $17\pm 4$ pc. In turn, by assuming a flat
rotation curve for the galaxy, the mass and tidal radius suggest that the
latter was set at a distance of 2.5 kpc from the galactic center.
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 15:07:00 GMT""}]","2007-05-23"
"astro-ph/9409089","Krzysztof Stanek","K. Z. Stanek (Princeton University Observatory)","Magnitude Offset between Lensed Stars and Observed Stars - a New Probe
  of the Structure of the Galactic Bar","10 pages, 3 figures, revised version accepted for the publication in
  ApJL, uses aaspp.sty macro, PostScript figures and PostScript version of the
  paper available through anonymous ftp from astro.princeton.edu, directory
  stanek/bar_lens, or at http://astro.princeton.edu/~library/prep.html",,"10.1086/187781","Princeton Observatory Preprint POP-592","astro-ph",,"  We propose a new method that can be used to constrain the properties of the
Galactic bar (bulge). If the majority of the lensing objects are in the
Galactic bar, then we predict a systematic offset in the apparent magnitude
between lensed stars and all observed stars. Using OGLE color-magnitude diagram
data we model this effect in the region of the diagram dominated by bulge red
clump stars and find that for some models of the Galactic bar the expected
offset in the apparent magnitude may be as large as $0.2 mag$. About 100 lensed
stars in the red clump region of the color-magnitude diagram is needed to
unambiguously detect this effect, a number within the reach of current
microlensing projects. We find a good correlation between the extent of the bar
along the line of sight and the expected magnitude offset. We also obtain a
constraint for the extent of the bar along the line of sight using the observed
luminosity function for the red clump stars.
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 07:21:00 GMT""},{""version"":""v2"",""created"":""Sat, 8 Oct 1994 17:08:02 GMT""},{""version"":""v3"",""created"":""Fri, 2 Dec 1994 17:56:29 GMT""}]","2009-10-22"
"chao-dyn/9409006","Franz-Josef Elmer","Franz-Josef Elmer (Institut f\""ur Physik, Universit\""at Basel, CH-4056
  Basel, Switzerland)","Avalanches in the Weakly Driven Frenkel-Kontorova Model","33 pages (RevTex), 15 Figures (available on request), appears in
  Phys. Rev. E","Phys. Rev. E. 50 (1994) 4470","10.1103/PhysRevE.50.4470",,"chao-dyn nlin.CD",,"  A damped chain of particles with harmonic nearest-neighbor interactions in a
spatially periodic, piecewise harmonic potential (Frenkel-Kontorova model) is
studied numerically. One end of the chain is pulled slowly which acts as a weak
driving mechanism. The numerical study was performed in the limit of infinitely
weak driving. The model exhibits avalanches starting at the pulled end of the
chain. The dynamics of the avalanches and their size and strength distributions
are studied in detail. The behavior depends on the value of the damping
constant. For moderate values a erratic sequence of avalanches of all sizes
occurs. The avalanche distributions are power-laws which is a key feature of
self-organized criticality (SOC). It will be shown that the system selects a
state where perturbations are just able to propagate through the whole system.
For strong damping a regular behavior occurs where a sequence of states
reappears periodically but shifted by an integer multiple of the period of the
external potential. There is a broad transition regime between regular and
irregular behavior, which is characterized by multistability between regular
and irregular behavior. The avalanches are build up by sound waves and shock
waves. Shock waves can turn their direction of propagation, or they can split
into two pulses propagating in opposite directions leading to transient
spatio-temporal chaos. PACS numbers: 05.70.Ln,05.50.+q,46.10.+z
","[{""version"":""v1"",""created"":""Thu, 29 Sep 1994 15:13:54 GMT""}]","2009-10-22"
"cond-mat/9409116","Andreas Kluemper","A. Kl\""umper, S. I. Matveenko, J. Zittartz","Exact solution of new integrable nineteen-vertex models and quantum
  spin-1 chains","16 pages, to appear in Z. Phys. B, preprint Cologne-94-4746","Z.Phys. B96 (1995) 401-407","10.1007/BF01313063",,"cond-mat",,"  New exactly solvable nineteen vertex models and related quantum spin-1 chains
are solved. Partition functions, excitation energies, correlation lengths, and
critical exponents are calculated. It is argued that one of the non-critical
Hamiltonians is a realization of an integrable Haldane system. The finite-size
spectra of the critical Hamiltonians deviate in their structure from standard
predictions by conformal invariance.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 1994 16:20:31 GMT""}]","2009-10-22"
