"alg-geom/9411001","Takao Fujita","Takao Fujita","Towards a separation theorem of points by adjoint linear systems on
  polarized threefolds","5 pages, amstex",,,,"alg-geom math.AG",,"  Main Result:
  Let $(M,L)$ be a smooth complex polarized threefold. Then the linear system
$| K+tL|$ separates any two different points on $M$ for any $t\ge 6$, where $K$
is the canonical bundle of $M$. The argument in the proof is a variant of
Ein-Lazarsfeld method. Although it is less powerful, it is cheaper, i.e., needs
fewer pages. Unfortunately, at present, I cannot show the very ampleness
because of technical difficulties. Some related topics are also discussed. A
hard copy is available on request to the author.
","[{""version"":""v1"",""created"":""Tue, 8 Nov 1994 09:46:41 GMT""}]","2008-02-03"
"astro-ph/9411026","Heinz Andernach","H. Andernach","Extragalactic Databases: Present and Future","8 pages; compressed uuencoded PostScript; accepted for Proc. ""World
  of Galaxies - II"", Lyon Sept 5-7, 1994; Astrophysical Lett. & Comm. 1995,
  eds. G.Paturel & C.Petit",,,,"astro-ph",,"  Current extragalactic databases are reviewed, including object-oriented
databases, astronomical catalogues and compilations, as well as image archives
and object catalogues from large-scale surveys. One challenge of the future
will be to maintain the accessibility of all published information on
individual objects; the other will be the cross-identification between various
ongoing and planned large-scale surveys, some of them resulting in several
hundred million objects each. Powerful user interfaces are being developed to
tackle these tasks.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 17:31:18 GMT""}]","2007-05-23"
"astro-ph/9411027","Heinz Andernach","H. Andernach","How Complete is the Electronic Catalogue Archive at CDS in the
  Extragalactic Domain?","11 pages uuencoded tarred, compressed PostScript; 2 figures included;
  to appear in Bull.Inf. CDS vol. 45, 1994",,,,"astro-ph",,"  From the literature of 1987 to 1993 a representative sample was prepared of
500 papers with tabular information for >~50 supposedly extragalactic objects
each. Regardless of their scientific value, but corrected for redundancy, these
papers contain 842,000 entries. For the 374 papers with >100 entries each, the
CDS FTP-archive of catalogues contains tables for 21 % of them, increasing from
11 % for 1987 to 29 % for 1993. The coverage in terms of entries is much
higher, and half of all papers with >1500 entries are in the archive. Valuable
and/or large data sets are identified among the missing ones. Some of these can
be found in other archives, and it is argued that tabular material published in
future should be preserved more systematically in a collaborative effort
between authors, journal editors and data centres.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 17:51:36 GMT""}]","2007-05-23"
"astro-ph/9411028","Heinz Andernach","H.Andernach, R.J.Hanisch and F.Murtagh","Network Resources for Astronomers","53 pages; uuencoded compressed PostScript; includes one table, no
  figures; Lyon-41 (Aug'94) and ESO-1033 (Sept'94), to appear in PASP, November
  1994 issue","Publ.Astron.Soc.Pac. 106 (1994) 1190","10.1086/133497",,"astro-ph",,"  The amount of data produced by large observational facilities and space
missions has led to the archiving and on-line accessibility of much of this
data, available to the entire astronomical community. This allows a much wider
multi-frequency approach to astronomical research than previously possible.
Here we provide an overview of these services, and give a basic description of
their contents and possibilities for accessing them. Apart from services
providing observational data, many of those providing general information, e.g.
on addresses, bibliographies, software etc. are also described. The field is
rapidly growing with improved network technology, and our attempt to keep the
report as complete and up-to-date as possible will inevitably be outdated
shortly. We will endeavor to maintain an updated version of this document
on-line.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 18:00:24 GMT""}]","2009-10-22"
"astro-ph/9411029","Nick Kaiser","Nick Kaiser, Gordon Squires, Greg Fahlman, David Woods and Tom
  Broadhurst","Recent Developments in Weak Lensing","15 pages, latex no figs. postscript file including figs available by
  anonymous ftp at ftp://ftp.cita.utoronto/cita/nick/hx35.ps Proceedings of
  1994 Herstmonceux conference ""Wide Field Spectroscopy""",,,,"astro-ph",,"  Measurement of the gravitational distortion of images of distant galaxies is
rapidly becoming established as a powerful probe of the dark mass distribution
in clusters of galaxies. With the advent of large mosaics of CCD's these
methods should provide a composite total mass profile for galaxy haloes and
also measure the power spectrum of mass fluctuations on supercluster scales. We
describe how HST observations have been used to place the observational
measurement of the shear on a quantitative footing. By artifically stretching
and then degrading WFPC2 images to simulate ground based observing it is now
possible to directly calibrate the effect of atmospheric seeing. Similar
experiments show that one can remove the effect of artificial image anisotropy
arising in the atmosphere or telescope. There have also been important advances
in the interpretation of the shear: reconstruction techniques have been
extended to encompass the strong distortion regime of giant arcs etc., progress
has been made in removing a bias present in earlier reconstruction techniques,
and we describe new techniques for `aperture densitometry'. We present some new
results on clusters of galaxies, and discuss the intimate connections between
weak lensing and deep spectroscopy.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 18:18:02 GMT""}]","2007-05-23"
"astro-ph/9411031","Isaac Shlosman","D.M. Christodoulou, I. Shlosman, J.E. Tohline","A New Criterion for Bar-Forming Instability in Rapidly Rotating Gaseous
  and Stellar Systems. I. Axisymmetric Form","29 pages, postscript, compressed, uuencoded. Accepted by ApJ",,,,"astro-ph",,"  We analyze previous results on the stability of uniformly and differentially
rotating, self-gravitating, gaseous and stellar, axisymmetric systems to derive
a new stability criterion for the appearance of toroidal, m=2 Intermediate (I)
and bar modes. In the process, we demonstrate that the bar modes in stellar
systems and the m=2 I-modes in gaseous systems have many common physical
characteristics and only one substantial difference: because of the anisotropy
of the stress tensor, dynamical instability sets in at lower rotation in
stellar systems. This difference is reflected also in the new stability
criterion. The new stability parameter ""alpha"" is formulated first for
uniformly rotating systems and is based on the angular momentum content rather
than on the energy content of a system. For stability of stellar systems
""alpha"" = 0.254-0.258, while it is in the range of 0.341-0.354 for gaseous
systems. For uniform rotation, one can write ""alpha"" as a function of the total
(rotational) kinetic and gravitational energies, and of a parameter which is
characteristic of the topology/connectedness and the geometric shape of a
system. ""Alpha"" can be extended to and calculated for a variety of
differentially rotating, gaseous and stellar, axisymmetric disk and spheroidal
models whose equilibrium structures and stability characteristics are known. We
also estimate ""alpha"" for gaseous toroidal models and for stellar disk systems
embedded in an inert or responsive ""halo"". We find that the new stability
criterion holds equally well for all these previously published axisymmetric
models.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 21:40:57 GMT""}]","2007-09-24"
"astro-ph/9411034","Andrew Ulmer","Andrew Ulmer, Ralph A.M.J. Wijers, and Edward E. Fenimore","Constraints on the Gamma-ray Burst Luminosity Function from PVO and
  BATSE","10 pages latex + 2 uuencoded figures; APJL accepted",,"10.1086/187748","Princeton Observatory Preprint 599","astro-ph",,"  We examine the width of the gamma-ray burst luminosity function through the
distribution of GRB peak fluxes as detected by the Pioneer Venus Orbiter (PVO)
and the Burst and Transient Source Experiment (BATSE). The strength of the
analysis is greatly enhanced by using a merged catalog of peak fluxes from both
instruments with good cross-calibration of their sensitivities. The range of
peak fluxes is increased by approximately a factor of 20 relative to the BATSE
catalog. Thus, more sensitive investigations of the $\log N-\log P$
distribution are possible. We place constraints on the width of the luminosity
function of gamma-ray bursts brighter than the BATSE completeness limit by
comparing the intensity distribution in the merged catalog with those produced
by a variety of spatial density and luminosity functions. For the models
examined, $90\%$ of the {\em detectable\/} bursts have peak luminosities within
a range of 10, indicating that the peak luminosities of gamma-ray bursts span a
markedly less wide range of values than many other of their measurable
properties. We also discuss for which slopes of a power-law luminosity function
the observed width is at the upper end of the constrained range. This is
important in determining the power-law slopes for which luminosity-duration
correlations could be important.
","[{""version"":""v1"",""created"":""Tue, 8 Nov 1994 08:42:19 GMT""}]","2016-08-30"
"chao-dyn/9411004","Salman Habib","Fred Cooper, John Dawson, Salman Habib, Yuval Kluger, Dawn Meredith,
  and Harvey Shepard","Semiquantum Chaos and the Large N Expansion","30 pages, uuencoded LaTeX file (figures included)",,"10.1016/0167-2789(94)00251-K","LA-UR-94-2479","chao-dyn nlin.CD",,"  We consider the dynamical system consisting of a quantum degree of freedom
$A$ interacting with $N$ quantum oscillators described by the Lagrangian \bq L
= {1\over 2}\dot{A}^2 + \sum_{i=1}^{N} \left\{{1\over 2}\dot{x}_i^2 - {1\over
2}( m^2 + e^2 A^2)x_i^2 \right\}. \eq In the limit $N \rightarrow \infty$, with
$e^2 N$ fixed, the quantum fluctuations in $A$ are of order $1/N$. In this
limit, the $x$ oscillators behave as harmonic oscillators with a time dependent
mass determined by the solution of a semiclassical equation for the expectation
value $\VEV{A(t)}$. This system can be described, when $\VEV{x(t)}= 0$, by a
classical Hamiltonian for the variables $G(t) = \VEV{x^2(t)}$, $\dot{G}(t)$,
$A_c(t) = \VEV{A(t)}$, and $\dot{A_c}(t)$. The dynamics of this latter system
turns out to be chaotic. We propose to study the nature of this large-$N$ limit
by considering both the exact quantum system as well as by studying an
expansion in powers of $1/N$ for the equations of motion using the closed time
path formalism of quantum dynamics.
","[{""version"":""v1"",""created"":""Tue, 8 Nov 1994 09:21:56 GMT""}]","2015-06-24"
"chem-ph/9411005",,"Ulrich H.E. Hansmann and Yuko Okamoto","Comparative Study of Multicanonical and Simulated Annealing Algorithms
  in the Protein Folding Problem","to be published in Physica A, LATEX 32 pages, figures available on
  request",,"10.1016/0378-4371(94)90342-5","SC 94-20","chem-ph cond-mat hep-lat physics.chem-ph",,"  We compare a few variants of the recently proposed multicanonical method with
the well known simulated annealing for the effectiveness in search of the
energy global minimum of a biomolecular system. For this we study in detail
Met-enkephalin, one of the simplest peptides. We show that the new method not
only outperforms simulated annealing in the search of the energy groundstate
but also provides more statistical-mechanical information about the system.
","[{""version"":""v1"",""created"":""Tue, 8 Nov 1994 11:04:50 GMT""},{""version"":""v2"",""created"":""Wed, 9 Nov 1994 09:40:57 GMT""}]","2009-10-22"
"cmp-lg/9411014","Diana Peterson","Joseph Pentheroudakis and Lucy Vanderwende, Microsoft Corporation","Automatically Identifying Morphological Relations in = Machine-Readable
  Dictionaries","PostScript, 19 pages, 250kb; from Proceedings of the 9th Annual
  Conference of the UW Centre for the New OED and Text Research, 1993",,,"MSR-TR-93-06","cmp-lg cs.CL",,"  We describe an automated method for identifying classes of morphologically
related words in an on-line dictionary, and for linking individual senses in
the derived form to one or more senses in the base form by means of
morphological relation attributes. We also present an algorithm for computing a
score reflecting the system=92s certainty in these derivational links; this
computation relies on the content of semantic relations associated with each
sense, which are extracted automatically by parsing each sense definition and
subjecting the parse structure to automated semantic analysis. By processing
the entire set of headwords in the dictionary in this fashion we create a large
set of directed derivational graphs, which can then be accessed by other
components in our broad-coverage NLP system. Spurious or unlikely derivations
are not discarded, but are rather added to the dictionary and assigned a
negative score; this allows the system to handle non-standard uses of these
forms.
","[{""version"":""v1"",""created"":""Tue, 8 Nov 1994 00:39:33 GMT""},{""version"":""v2"",""created"":""Fri, 18 Nov 1994 21:01:50 GMT""}]","2008-02-03"
