"astro-ph/9411022","Paul Mancinelli","Paul J. Mancinelli and Amos Yahil","Local Nonlinear Approximations to the Growth of Cosmic Structures","Submitted to ApJ Letters. 13 pages of uuencoded compressed
  PostScript; 3 figures included",,"10.1086/176280","SUSB0194","astro-ph",,"  Local nonlinear approximations to the growth of cosmic perturbations are
developed, resulting in relations, at a given epoch, between the peculiar
velocity and gravity fields and their gradients. Only the equation of motion is
approximated, while mass conservation and the computation of the gravitational
field are treated exactly. The second-order relation is derived for arbitrary
geometry and cosmological parameters. Solutions are developed to fourth order
for laminar spherical perturbations in an Einstein-de Sitter universe, but the
gain in accuracy for higher orders is modest. All orders become comparable when
the peculiar kinetic energy per unit mass equals the peculiar potential,
typically at relative density perturbations, $\delta \sim 4$. The general
second-order relation, while implicit, is simple to solve. \nbody\ simulations
show that it provides moderate gains in accuracy over other local
approximations. It can therefore be easily applied in the comparison of
large-scale structures and velocities in the quasi-linear regime, $\delta \sim
1 - 4$, as well as in the reconstruction of the primordial perturbations from
which they grew.
","[{""version"":""v1"",""created"":""Sun, 6 Nov 1994 17:34:55 GMT""}]","2009-10-22"
"astro-ph/9411023","Albert Zijlstra","Albert A. Zijlstra","Stellar Evolution and Mass Loss on the Asymptotic Giant Branch","latex, 10pages, 3 figures available on request from azijlstr@eso.org","Astrophys.Space Sci. 224 (1995) 309","10.1007/BF00667863","ESO preprint no. 1040","astro-ph",,"  Mass loss dominates the stellar evolution on the Asymptotic Giant Branch. The
phase of highest mass-loss occurs during the last 1--10\% of the AGB and
includes the so-called Miras and OH/IR stars. In this review I will discuss the
characteristics and evolution of especially Miras, and discuss how they are
linked to the mass loss. There are indications that high mass-loss rates are
only reached for relatively young stars with massive progenitors. The mass loss
rates vary both on long and short time scales: the short-term variations are
likely linked to luminosity variations associated with the thermal-pulse cycle.
The influence of mass loss in the post-AGB phase is also discussed.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 11:30:10 GMT""}]","2009-10-22"
"astro-ph/9411024","Brian Chaboyer","Brian Chaboyer, P. Demarque, D.B. Guenther, M.H. Pinsonneault & L.L.
  Pinsonneault","Ages of Galactic Globular Clusters from the New Yale Isochrones","4 pages, Latex, uses cupconf.sty complete postscript file (including
  figures) available via anonymous ftp to:
  ftp://ftp.cita.utoronto.ca/cita/brian/papers/age.ps",,,"CITA-94-46","astro-ph",,"  A new grid of theoretical isochrones based on the Yale stellar evolution code
using the OPAL and Kurucz opacities has been constructed. The grid of
isochrones spans a wide range of metallicities, helium abundances and masses.
The construction of the isochrones is described and the isochrones are compared
to galactic globular cluster observations. A solar calibrated mixing length
($\alpha = 1.7$) yields a good fit to globular cluster colour-magnitude
diagrams. Ages for 40 globular clusters are determined using the \dv method and
the formation of the halo is discussed.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 14:07:26 GMT""}]","2007-05-23"
"astro-ph/9411025","Andrea Biviano","A. Biviano, F. Durret, D. Gerbal, O. Le F\`evre, C. Lobo, A. Mazure,
  E. Slezak","On the galaxy luminosity function in the central regions of the Coma
  cluster","7 pages, uuencoded postscript file (figures included) Accepted for
  publication on A&A",,,,"astro-ph",,"  We have obtained new redshifts for 265 objects in the central
48~$\times$~25~arcmin$^2$ region of the Coma cluster. When supplemented with
literature data, our redshift sample is 95~\% complete up to a magnitude
b$_{26.5}$=18.0 (the magnitudes are taken from the photometric sample of Godwin
et al. 1983). Using redshift-confirmed membership for 205 galaxies, and the
location in the colour-magnitude diagram for another 91 galaxies, we have built
a sample of cluster members which is complete up to b$_{26.5}$=20.0. We show
that the Coma cluster luminosity function cannot be adequately fitted by a
single Schechter (1976) function, because of a dip in the magnitude
distribution at b$_{26.5}$$\sim$17. The superposition of an Erlang (or a Gauss)
and a Schechter function provides a significantly better fit. We compare the
luminosity function of Coma to those of other clusters, and of the field.
Luminosity functions for rich clusters look similar, with a maximum at $M_{b}
\simeq -19.5 + 5 \times \log h_{50}$, while the Virgo and the field luminosity
functions show a nearly monotonic behaviour. These differences may be produced
by physical processes related to the environment which affect the luminosities
of a certain class of cluster galaxies.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 14:02:22 GMT""}]","2007-05-23"
"astro-ph/9411030","Steve Zepf","Stephen E. Zepf, Keith M. Ashman, and Doug Geisler","Constraints on the Formation History of the Elliptical Galaxy NGC 3923
  from the Colors of Its Globular Clusters","26 pages + 4 figures, uuencoded, tar, compressed postscript file. To
  be published in the Astrophysical Journal",,"10.1086/175549","UCB-AST-003","astro-ph",,"  We present a study of the colors of globular clusters associated with the
elliptical galaxy NGC 3923. Our final sample consists of Washington system C
and T_1 photometry for 143 globular cluster candidates with an expected
contamination of no more than 10%. We find that the color distribution of the
NGC 3923 globular cluster system (GCS) is broad and appears to have at least
two peaks. A mixture modeling analysis of the color distribution indicates that
a two component model is favored over a single component one at a high level of
confidence (>99%). This evidence for more than one population in the GCS of NGC
3923 is similar to that previously noted for the four other elliptical galaxies
for which similar data have been published. Furthermore, we find that the NGC
3923 GCS is redder than the GCSs of previously studied elliptical galaxies of
similar luminosity. The median metallicity inferred from our (C-T_1)_0 colors
is [Fe/H]_{med} = -0.56, with an uncertainty of 0.14 dex arising from all
sources of uncertainty in the mean color. This is more metal rich than the
median metallicity found for the GCS of M87 using the same method, [Fe/H]_{med}
= -0.94. Since M87 is more luminous than NGC 3923, this result points to
significant scatter about any trend of higher GCS metallicity with increasing
galaxy luminosity. We also show that there is a color gradient in the NGC 3923
GCS corresponding to about -0.5 dex in Delta[Fe/H]\Delta(log r). We conclude
that the shape of the color distribution of individual GCSs and the variation
in mean color among the GCSs of ellipticals are difficult to understand if
elliptical galaxies are formed in a single protogalactic
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 03:10:35 GMT""}]","2009-10-22"
"dg-ga/9411002","Alexander Reznikov","Alexander Reznikov","Yamabe Spectra","Plain TEX, 13 pages. The auxilliary files: vanilla.sty, definiti.tex
  and mathchar.tex should be available from dg-ga, or may be sent by the author",,,,"dg-ga math.DG",,"  We study the set of volumes of constant scalar curvature one metrics on an
atoroidal three-manifold.The infinum of this set is believed to be attained at
a hyperbolic metric. We prove that the supremum of this set is always infinity.
The technique is: minimal surfaces, Thurston norm in homology and new conformal
invariants.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 12:35:53 GMT""}]","2016-08-31"
"gr-qc/9411014","Charles Torre","C. G. Torre","Some Remarks on Gravitational Analogs of Magnetic Charge","11 pages, plain TeX","Class.Quant.Grav.12:L43-L50,1995","10.1088/0264-9381/12/6/001",,"gr-qc hep-th",,"  Existing mathematical results are applied to the problem of classifying
closed $p$-forms which are locally constructed from Lorentzian metrics on an
$n$-dimensional orientable manifold $M$ ($0<p<n$). We show that the only
closed, non-exact forms are generated by representatives of cohomology classes
of $M$ and $(n-1)$-forms representing $n$-dimensional (with $n$ even)
generalizations of the conservation of ``kink number'', which was exhibited by
Finkelstein and Misner for $n=4$. The cohomology class that defines the kink
number depends only on the diffeomorphism equivalence class of the metric, but
a result of Gilkey implies that there is no representative of this cohomology
class which is built from the metric, curvature and covariant derivatives of
curvature to any finite order.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 04:41:29 GMT""}]","2010-04-06"
"hep-lat/9411007",,"A.Galli (PSI)","An Analytic Study of the Phase Structure of Lattice QCD with Wilson
  Fermions at Infinitely Strong Coupling","Latex",,,"PSI-PR-94-33","hep-lat",,"  The phase structure of lattice QCD with two flavors and Wilson fermions is
studied analytically. At $\beta=0$ we obtain rigorous lower and upper bounds
for the critical hopping parameter $k_c(0)$ from a convergent hopping parameter
expansion to infinite order. The result supports the value $k_c(0)=\frac{1}{4}$
observed in Monte Carlo simulations.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 08:40:35 GMT""}]","2009-09-25"
"hep-lat/9411008",,"J. Ambjorn and J. Jurkiewicz","Computational Ergodicity of $s^4$","9 p.+4 figures (uuencoded ps-files). Latex+epsf","Phys.Lett. B345 (1995) 435-440","10.1016/0370-2693(94)01666-Z","NBI-HE-94-49","hep-lat gr-qc hep-th",,"  It is known that there are four-manifolds which are not algorithmically
recognizable. This implies that there exist triangulations of these manifolds
which are separated by large barriers from the point of view of the computer
algorithm. We have not observed these barriers for triangulations of $S^4$.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 11:16:50 GMT""}]","2009-10-22"
"hep-lat/9411010",,"G. Martinelli, C. Pittori, C.T. Sachrajda, M. Testa and A. Vladikas","A General Method for Non-Perturbative Renormalization of Lattice
  Operators","LaTeX, 30 pages, postscript files of figures will be sent separately","Nucl.Phys.B445:81-108,1995","10.1016/0550-3213(95)00126-D","CERN-TH.7342/94 LPTHE 94/52, ROME 94/1022, SHEP 94/95-03","hep-lat",,"  We propose a non-perturbative method for computing the renormalization
constants of generic composite operators. This method is intended to reduce
some systematic errors, which are present when one tries to obtain physical
predictions from the matrix elements of lattice operators. We also present the
results of a calculation of the renormalization constants of several
two-fermion operators, obtained, with our method, by numerical simulation of
$QCD$, on a $16^3 \times 32$ lattice, at $\beta=6.0$. The results of this
simulation are encouraging, and further applications to four-fermion operators
and to the heavy quark effective theory are proposed.
","[{""version"":""v1"",""created"":""Mon, 7 Nov 1994 13:17:20 GMT""}]","2009-10-09"
