"astro-ph/9412095",,"J. W. Moffat","Galaxy Dynamics Predictions in the Nonsymmetric Gravitational Theory","10 pages, plain TeX macro included","Phys.Lett. B378 (1996) 59-67","10.1016/0370-2693(96)00366-8","UTPT-94-39","astro-ph",,"  In the weak field approximation, the nonsymmetric gravitational theory has,
in addition to the Newtonian gravitational potential, a Yukawa potential
produced by the exchange of a spin $1^+$ boson between fermions. If the range
$r_0$ is of order $30$ kpc, then the potential due to the interaction of known
neutrinos in the halos of galaxies can explain the flat rotation curves of
galaxies. The results are based on a physical linear approximation to the NGT
field equations and they are consistent with equivalence principle
observations, other solar system gravitational experiments and the binary
pulsar data.
","[{""version"":""v1"",""created"":""Wed, 28 Dec 1994 19:32:10 GMT""}]","2015-06-24"
"cond-mat/9412118","Sascha Gogolin","M. Fabrizio, Alexander O. Gogolin, and Ph. Nozi\`eres","Anderson-Yuval approach to the multichannel Kondo problem","23 pages, ReVTeX, 4 figures av. on request",,"10.1103/PhysRevB.51.16088",,"cond-mat",,"  We analyze the structure of the perturbation expansion of the general
multichannel Kondo model with channel anisotropic exchange couplings and in the
presence of an external magnetic field, generalizing to this case the
Anderson-Yuval technique. For two channels, we are able to map the Kondo model
onto a generalized resonant level model. Limiting cases in which the equivalent
resonant level model is solvable are identified. The solution correctly
captures the properties of the two channel Kondo model, and also allows an
analytic description of the cross-over from the non Fermi liquid to the Fermi
liquid behavior caused by the channel anisotropy.
","[{""version"":""v1"",""created"":""Wed, 28 Dec 1994 17:27:54 GMT""}]","2009-10-22"
"cond-mat/9412119","Randall Kamien","David R. Nelson and Randall D. Kamien","Polymer Braids and Iterated Moire Maps","Plain TeX, 7 Figures, some included. To Appear in the Proceedings of
  the Wiener 1994 Centennial Symposium edited by D. Jerison, I.M. Singer and
  D.W. Strock. Modification: remaining figures (as well as all the figures) are
  available at ftp://ftp.sns.ias.edu/pub/kamien/","""The Legacy of Norbert Wiener..."" (AMS, Providence, RI, 1997)",,"IASSNS-HEP-94/33","cond-mat",,"  Crystalline order in dense packings of long polymers with a definite
handedness is difficult to reconcile with the tendency of these chiral objects
to twist and braid about each other. If the chirality is weak, the state of
lowest energy is a triangular lattice of rigid rods. When the chirality is
strong, however, screw dislocations proliferate, leading to either a tilt grain
boundary phase or a new ""moire state"" with twisted bond order. In the latter
case, polymer trajectories in the plane perpendicular to their average
direction are described by iterated moir\'e maps of remarkable complexity,
reminiscent of dynamical systems.
","[{""version"":""v1"",""created"":""Thu, 29 Dec 1994 00:23:21 GMT""},{""version"":""v2"",""created"":""Thu, 29 Dec 1994 19:16:28 GMT""}]","2008-02-03"
"hep-ph/9412380","Gambino","G. Degrassi, S. Fanchiotti, F. Feruglio, P.Gambino, A.Vicini","Two-loop electroweak top corrections: are they under control?","13 pages, LaTeX using equations, doublespace, cite macros. Hard
  copies of the paper including one figure are available from
  degrassi@mvxpd5.pd.infn.it","Phys.Lett. B350 (1995) 75-84","10.1016/0370-2693(95)00268-P","DFPD 94/TH/60 and NYU-TH-94/11/03","hep-ph",,"  The assumption that two-loop top corrections are well approximated by the
$O(G_mu^2 mt^4)$ contribution is investigated. It is shown that in the case of
the ratio neutral-to-charged current amplitudes at zero momentum transfer the
$O(G_mu^2 mt^2 M_Z^2)$ terms are numerically comparable to the $m_t^4$
contribution for realistic values of the top mass. An estimate of the
theoretical error due to unknown two-loop top effect is presented for a few
observables of LEP interest.
","[{""version"":""v1"",""created"":""Wed, 28 Dec 1994 16:22:02 GMT""}]","2009-10-28"
"hep-ph/9412381","Jon Pumplin","Jon Pumplin (Michigan State University)","Two Gluon Exchange Model Predictions for Double Pomeron Jet Production","Version to appear in Phys. Rev. D, 17 pages, LaTeX, 3 figures as
  separate uuencoded ps file","Phys.Rev. D52 (1995) 1477-1485","10.1103/PhysRevD.52.1477","MSUHEP-41222","hep-ph",,"  I extend the two gluon exchange picture of elastic scattering, known as the
Low-Nussinov or Subtractive Quark Model, to predict cross sections for double
pomeron exchange processes. In particular, I calculate p p-bar to p p-bar q
q-bar where the q q-bar partons appear as jets separated from the final p and
p-bar by large gaps in rapidity. The predicted cross section is large enough
that this process should be observable at the Fermilab Tevatron and at the
Large Hadron Collider. It can be distinguished from the background of ordinary
jet production by the absence of particles produced in the gap regions.
","[{""version"":""v1"",""created"":""Wed, 28 Dec 1994 18:23:11 GMT""},{""version"":""v2"",""created"":""Thu, 29 Dec 1994 14:15:32 GMT""},{""version"":""v3"",""created"":""Tue, 23 May 1995 15:20:04 GMT""}]","2009-10-28"
"hep-ph/9412382",,"A. Arhrib, M. Capdequi-Peyranere and A. Djouadi","QCD corrections to scalar quark pair production in e+e- annihilation","one typo corrected (2d paragraph of setion 5) and a better set of
  figures has been included as an uuencoded compressed tar postscript file","Phys.Rev. D52 (1995) 1404-1417","10.1103/PhysRevD.52.1404","PM 94/31 and UdeM-GPP-94-13","hep-ph",,"  We calculate the QCD radiative corrections to the production of
supersymmetric scalar partners of quarks in e+e- annihilation. We include both
the standard gluonic corrections and the genuine supersymmetric QCD corrections
due to quark--gluino loops, and allow for mixing between left-- and
right--handed scalar quarks which leads to the possibility that the two final
state particles have different masses. The corrections are found to be much
larger than the ones affecting the production of spin 1/2 particles.
","[{""version"":""v1"",""created"":""Wed, 28 Dec 1994 19:44:19 GMT""},{""version"":""v2"",""created"":""Mon, 9 Jan 1995 22:46:25 GMT""}]","2009-10-28"
"hep-ph/9412383",,"Huazhong Zhang","Selection Rule for Generation Numbers and Gauge Anomalies for
  Unification Groups","LaTeX 65k bytes, in press","J.Group Theor.Phys.3:89-105,1995",,"JSUHEP-OCT-94-01","hep-ph",,"  The possibilities of global (non-perturbative) gauge anomalies for a class of
gauge groups are investigated. Intimately connected to branching rules and
topological aspect of gauge groups, the results are applied to the study of
unification gauge groups such as SO(10), SU(5), $E_6$, $E_8$ etc. Especially,
we discuss extensively about the selection rule for generation numbers
$N_f+N_{mf}=even\ge 4$ in SO(10) and supersymmetric SO(10) unification theories
as originally proposed by the author$^1$, where $N_f$ and $N_{mf}$ denote the
generation numbers for ordinary fermions and mirror fermions respectively. This
is due to the global gauge anomalies from some subgroups of SO(10) in a
fundamental spinor representation such that the ill-defined 'large' gauge
transformations in the subgroup cannot be unwrapped in SO(10) in the quantum
theory as we noted$^1$. A similar result related to left-right symmetric models
is also given.
","[{""version"":""v1"",""created"":""Thu, 29 Dec 1994 05:33:09 GMT""}]","2014-11-17"
"hep-ph/9412384","Jacek Wosiek","Wolfgang Ochs (Max-Planck-Institute fur Physik, Munich) and Jacek
  Wosiek (Jagellonian University, Cracow)","Angular structure of QCD jets","99 pages, LATEX, figures and appendices uufiled and appened","Z.Phys. C68 (1995) 269-296","10.1007/BF01566674","MPI-PhT/94-94; TPJU-26/94","hep-ph",,"  We derive the angular correlation functions between an arbitary number of
partons inside a quark or gluon jet emerging from a high energy hard collision.
As an application results for the correlation in the relative angle between two
partons as well as the multiplicity moments of any order for partons in a
sidewise angular region are calculated. At asymptotic energies the
distributions of rescaled angular variables approach a scaling limit of a new
type with two redundant quantities. All observables reveal the power behaviour
characteristic to the fully developed selfsimilar cascade in appropriate
regions of phase space. We present analytical results from the double
logarithmic approximation as well as Monte Carlo results.
","[{""version"":""v1"",""created"":""Thu, 29 Dec 1994 13:48:09 GMT""}]","2009-10-28"
"hep-th/9412225","Yongsung Yoon","Younghoon Park and Yongsung Yoon","Dynamical Supersymmetry of a Vortex System with $1/r^{2}$ Potential","revtex 3.0, 13 pages, no figure",,,,"hep-th",,"  The Pauli Hamiltonian for a spin $\frac{1}{2}$ charged particle interacting
with a point magnetic vortex and $1/r^{2}$ potential exhibits a dynamical
supersymmetry $Osp(1,1)$ on the plane except at the origin. Using this
symmetry, the spectrum and the wave functions have been obtained. And, the
dynamical supersymmetry could be imported to the case when an external harmonic
potential is added.
","[{""version"":""v1"",""created"":""Thu, 29 Dec 1994 13:28:54 GMT""}]","2007-05-23"
"hep-th/9412228","Stuart Samuel","Joaquim Gomis, Jordi Paris and Stuart Samuel","Antibracket, Antifields and Gauge-Theory Quantization","191 pages in three files which must be put together, in Latex, to
  appear in Physics Reports","Phys.Rept. 259 (1995) 1-145","10.1016/0370-1573(94)00112-G","CCNY-HEP-94/03 KUL-TF-94/12 UB-ECM-PF 94/15 UTTG-11-94","hep-th",,"  The antibracket formalism for gauge theories, at both the classical and
quantum level, is reviewed. Gauge transformations and the associated gauge
structure are analyzed in detail. The basic concepts involved in the
antibracket formalism are elucidated. Gauge-fixing, quantum effects, and
anomalies within the field-antifield formalism are developed. The concepts,
issues and constructions are illustrated using eight gauge-theory models.
","[{""version"":""v1"",""created"":""Wed, 28 Dec 1994 20:37:54 GMT""}]","2009-10-28"
