"cmp-lg/9406034","David Yarowsky","David Yarowsky (University of Pennsylvania)","Decision Lists for Lexical Ambiguity Resolution: Application to Accent
  Restoration in Spanish and French","8 pages, latex-acl, to appear in ACL-94",,,,"cmp-lg cs.CL",,"  This paper presents a statistical decision procedure for lexical ambiguity
resolution. The algorithm exploits both local syntactic patterns and more
distant collocational evidence, generating an efficient, effective, and highly
perspicuous recipe for resolving a given ambiguity. By identifying and
utilizing only the single best disambiguating evidence in a target context, the
algorithm avoids the problematic complex modeling of statistical dependencies.
Although directly applicable to a wide class of ambiguities, the algorithm is
described and evaluated in a realistic case study, the problem of restoring
missing accents in Spanish and French text.
","[{""version"":""v1"",""created"":""Thu, 23 Jun 1994 03:34:55 GMT""}]","2008-02-03"
"cmp-lg/9406035","Monika Klar","Hans Uszkoreit, Rolf Backofen, Stephan Busemann, Abdel Kader Diagne,
  Elizabeth A. Hinkelman, Walter Kasper, Bernd Kiefer, Hans-Ulrich Krieger,
  Klaus Netter, Guenter Neumann, Stephan Oepen, Stephen P. Spackman","DISCO---An HPSG-based NLP System and its Application for Appointment
  Scheduling (Project Note)",,,,,"cmp-lg cs.CL",,"  The natural language system DISCO is described. It combines o a powerful and
flexible grammar development system; o linguistic competence for German
including morphology, syntax and semantics; o new methods for linguistic
performance modelling on the basis of high-level competence grammars; o new
methods for modelling multi-agent dialogue competence; o an interesting sample
application for appointment scheduling and calendar management.
","[{""version"":""v1"",""created"":""Thu, 23 Jun 1994 09:13:36 GMT""},{""version"":""v2"",""created"":""Fri, 24 Jun 1994 15:49:19 GMT""},{""version"":""v3"",""created"":""Thu, 30 Jun 1994 12:19:28 GMT""}]","2008-02-03"
"cond-mat/9406088","Jose Cuesta","L.L. Bonilla, J. Galan, J.A. Cuesta, F.C. Martinez and J.M. Molera","Dynamics of Electric Field Domains and Oscillations of the Photocurrent
  in a Simple Superlattice Model","34 pages, REVTeX 3.0, 10 figures upon request, MA/UC3M/07/94",,"10.1103/PhysRevB.50.8644",,"cond-mat",,"  A discrete model is introduced to account for the time-periodic oscillations
of the photocurrent in a superlattice observed by Kwok et al, in an undoped 40
period AlAs/GaAs superlattice. Basic ingredients are an effective negative
differential resistance due to the sequential resonant tunneling of the
photoexcited carriers through the potential barriers, and a rate equation for
the holes that incorporates photogeneration and recombination. The
photoexciting laser acts as a damping factor ending the oscillations when its
power is large enough. The model explains: (i) the known oscillatory static I-V
characteristic curve through the formation of a domain wall connecting high and
low electric field domains, and (ii) the photocurrent and photoluminescence
time-dependent oscillations after the domain wall is formed. In our model, they
arise from the combined motion of the wall and the shift of the values of the
electric field at the domains. Up to a certain value of the photoexcitation,
the non-uniform field profile with two domains turns out to be metastable:
after the photocurrent oscillations have ceased, the field profile slowly
relaxes toward the uniform stationary solution (which is reached on a much
longer time scale). Multiple stability of stationary states and hysteresis are
also found. An interpretation of the oscillations in the photoluminescence
spectrum is also given.
","[{""version"":""v1"",""created"":""Wed, 22 Jun 1994 22:32:00 GMT""}]","2009-10-22"
"cond-mat/9406089","Satoshi Yukawa","S. Yukawa, M. Kikuchi, and S.-I. Tadaki","Dynamical Phase Transition in One Dimensional Traffic Flow Model with
  Blockage","14 pages, LaTeX 13 postscript figures available upon
  request,OUCMT-94-3",,"10.1143/JPSJ.63.3609",,"cond-mat",,"  Effects of a bottleneck in a linear trafficway is investigated using a simple
cellular automaton model. Introducing a blockage site which transmit cars at
some transmission probability into the rule-184 cellular automaton, we observe
three different phases with increasing car concentration: Besides the free
phase and the jam phase, which exist already in the pure rule-184 model, the
mixed phase of these two appears at intermediate concentration with
well-defined phase boundaries. This mixed phase, where cars pile up behind the
blockage to form a jam region, is characterized by a constant flow. In the
thermodynamic limit, we obtain the exact expressions for several characteristic
quantities in terms of the car density and the transmission rate. These
quantities depend strongly on the system size at the phase boundaries; We
analyse these finite size effects based on the finite-size scaling.
","[{""version"":""v1"",""created"":""Thu, 23 Jun 1994 02:12:07 GMT""},{""version"":""v2"",""created"":""Thu, 7 Jul 1994 05:57:45 GMT""}]","2009-10-22"
"cond-mat/9406090","Dick van der Marel","D. van der Marel, D. I. Khomskii, G. M. Eliashberg","Long range Coulomb forces and the behaviour of the chemical potential of
  electrons in metals at a second order phase transition","6 pages, no figures. Revtex, version 2, Materials Science Center
  Internal Report Number VSGD.93.9.th1","Phys. Rev. B 50 (1994), 16594","10.1103/PhysRevB.50.16594",,"cond-mat",,"  We give a general thermodynamic analyzis of the behaviour of the chemical
potential of electrons in metals at a second order phase transition, including
in our analysis the effect of long range Coulomb forces. It is shown, that this
chemical potential can have a kink at T$_c$, both for fixed sample volume and
fixed external pressure. The Coulomb term transfers the changes in chemical
potential of the electrons into an experimentally observable shift of the
surface potential if the sample is electrically connected to a ground
potential. VSGD.93.9.th1
","[{""version"":""v1"",""created"":""Thu, 23 Jun 1994 07:45:15 GMT""}]","2009-10-22"
"cond-mat/9406091","7353","Shinobu Hikami","Renormalized expansion for matrix models","26page +5 figures(not included)",,,,"cond-mat",,"  Matrix models of 2d quantum gravity coupled to matter field are investigated
by the renormalized perturbational method, in which the matrix model
Hamiltonian is represented by the equivalent vector model. By the saddle point
method, the renormalization group beta-function is obtained in the successive
approximation.
","[{""version"":""v1"",""created"":""Thu, 23 Jun 1994 08:48:55 GMT""}]","2007-05-23"
"cond-mat/9406092","Martin Hasenbusch","A.P. Gottlob and M.Hasenbusch","The XY Model and the Three-state Antiferromagnetic Potts model in Three
  Dimensions: Critical Properties from Fluctuating Boundary Conditions","13 pages, latex-file+2 ps-files KL-TH-94/8 and CERN-TH.7290/94",,"10.1007/BF02179470",,"cond-mat",,"  We present the results of a Monte Carlo study of the three-dimensional XY
model and the three-dimensional antiferromagnetic three-state Potts model. In
both cases we compute the difference in the free energies of a system with
periodic and a system with antiperiodic boundary conditions in the
neighbourhood of the critical coupling. From the finite-size scaling behaviour
of this quantity we extract values for the critical temperature and the
critical exponent nu that are compatible with recent high statistics Monte
Carlo studies of the models. The results for the free energy difference at the
critical temperature and for the exponent nu confirm that both models belong to
the same universality class.
","[{""version"":""v1"",""created"":""Thu, 23 Jun 1994 12:01:42 GMT""}]","2009-10-22"
"cond-mat/9406093","Peter Denteneer","P.J.H. Denteneer and M. Blaauboer (Instituut-Lorentz, University of
  Leiden, The Netherlands)","Helicity Modulus and Effective Hopping in the Two-Dimensional Hubbard
  Model Using Slave-Boson Methods","27 pages, LaTeX2e, 7 figures available upon request, INLO-PUB-10/94","J.Phys.: Condens. Matter 7 (1995) 151-173","10.1088/0953-8984/7/1/014",,"cond-mat",,"  The slave-boson mean-field method is used to study the two-dimensional
Hubbard model. A magnetic phase diagram allowing for paramagnetism, weak- and
strong ferromagnetism and antiferromagnetism, including all continuous and
first-order transitions, is constructed and compared to the corresponding phase
diagram using the Hartree-Fock approximation (HFA). Magnetically ordered
regions are reduced by a factor of about 3 along both the $t/U$ and density
axes compared to the HFA. Using the spin-rotation invariant formulation of the
slave-boson method the helicity modulus is computed and for half-filling is
found to practically coincide with that found using variational Monte Carlo
calculations using the Gutzwiller wave function. Off half-filling the results
can be used to compare with Quantum Monte Carlo calculations of the effective
hopping parameter. Contrary to the case of half-filling, the slave-boson
approach is seen to greatly improve the results of the HFA when off
half-filling. (Submitted to: Journal of Physics: Condensed Matter)
","[{""version"":""v1"",""created"":""Thu, 23 Jun 1994 13:44:20 GMT""}]","2009-10-22"
"cond-mat/9406094","Michael Basler","W. Krech and K. Yu. Platov","Coherent States of Two-dimensional Josephson Junction Networks","8 pages + 13 figures appended as uuencodes files, Standard LaTeX,
  Emails: owk@rz.uni-jena.de, okp@rz.uni-jena.de",,"10.1063/1.358920","JE-FKS-94-4","cond-mat",,"  We have investigated numerically the phase--locking behavior of
two-dimensional Josephson junction arrays,taking into account a finite
inductance ($l\stackrel{>}{\sim}1$) of the unit cell and external magnetic
fields. Within this model we demonstrate the existence of multi--valued {\it
I--V} curves of the network. Different branches of the {\it I--V} curve
correspond to ""in--phase"" and ""anti--phase"" coherent states with high and low
levels of output power, respectively. The arrays show remarkable hysteretic
transitions between these states under influence of external magnetic fluxes in
the range $ - \Phi_0/4 < \Phi_{ext} < \Phi_0/4 $.
","[{""version"":""v1"",""created"":""Thu, 23 Jun 1994 13:44:39 GMT""}]","2009-10-22"
"cond-mat/9406095",,"Krzysztof Byczuk and Jozef Spalek","Statistical properties and statistical interaction for particles with
  spin: Hubbard model in one dimension and statistical spin liquid","(RevTex, 16 pages, improved version)",,"10.1103/PhysRevB.50.11403",,"cond-mat",,"  We derive the statistical distribution functions for the Hubbard chain with
infinite Coulomb repulsion among particles and for the statistical spin liquid
with an arbitrary magnitude of the local interaction in momentum space.
Haldane's statistical interaction is derived from an exact solution for each of
the two models. In the case of the Hubbard chain the charge (holon) and the
spin (spinon) excitations decouple completely and are shown to behave
statistically as fermions and bosons, respectively. In both cases the
statistical interaction must contain several components, a rule for the
particles with the internal symmetry.
","[{""version"":""v1"",""created"":""Thu, 23 Jun 1994 15:26:27 GMT""},{""version"":""v2"",""created"":""Wed, 29 Jun 1994 15:12:07 GMT""}]","2009-10-22"
